#{"t_start": 1724446211.941949, "env_id": "CustomHopper-source-v0"}
r,l,t
67.621893,41,13.05982
84.953695,48,13.072886
221.78626,115,13.105224
191.386105,83,13.128048
214.855878,94,13.153782
212.120791,91,13.176814
202.614613,89,13.226784
201.014715,88,13.246406
202.694216,89,13.266233
203.145413,89,13.285675
202.604727,89,13.305263
134.358448,65,13.32252
152.311846,71,13.339029
132.098518,74,13.356811
213.843732,93,13.379253
115.556447,66,13.39542
213.46389,109,13.422107
195.067296,90,13.444686
139.063007,71,13.461767
205.216181,90,13.495355
202.820995,89,13.513831
202.771967,89,13.531939
205.373704,90,13.550323
204.949704,90,13.5687
248.241325,107,14.158204
203.112072,96,14.184148
198.416568,89,14.208751
250.26135,129,14.242468
179.587871,84,14.264304
213.244952,96,14.289666
204.837665,89,14.313197
203.194456,90,14.335268
202.83027,90,14.354285
200.804331,89,14.37287
200.082453,89,14.391515
202.376808,90,14.410217
205.877458,101,14.437146
122.92926,71,14.455066
121.010252,63,14.471528
180.808734,89,14.494572
202.604601,107,14.521538
228.37214,103,14.547681
143.512793,74,14.566043
202.507331,90,14.607452
203.018745,90,14.625799
203.479912,90,14.644024
199.940704,89,14.661832
203.190526,90,14.680645
111.742577,57,14.695943
96.54151,60,14.711414
217.239221,98,14.736025
202.48737,91,14.758434
246.745089,103,14.783454
222.55842,99,14.807928
254.360326,107,14.835314
202.962073,90,14.875401
205.073038,91,14.894098
202.766637,90,14.912616
204.567247,91,14.931188
202.858965,90,14.949701
133.76379,68,15.931213
219.552096,106,15.960771
258.88309,110,15.99142
200.630158,91,16.017132
125.661877,65,16.034408
218.74273,101,16.063832
224.050121,99,16.09177
109.930975,57,16.106496
202.866246,90,16.127969
204.134483,90,16.14827
203.875283,90,16.16797
201.256673,89,16.18603
203.373344,90,16.205481
209.684484,91,16.229558
211.832904,99,16.253388
200.131091,91,16.275707
229.580585,103,16.30102
188.242193,90,16.323063
145.163069,73,16.341216
196.906739,89,16.363234
202.882057,90,16.397702
203.975775,90,16.416075
203.850509,90,16.434581
203.495094,90,16.452922
203.294734,90,16.471124
233.913974,99,16.497248
204.749019,92,16.52018
201.334272,96,16.544456
206.557058,90,16.566959
166.992373,80,16.586863
213.870061,93,16.609983
