#{"t_start": 1726045062.716419, "env_id": "CustomHopper-source-v0"}
r,l,t
303.065771,123,30.708247
265.877064,114,30.749989
283.623227,126,30.797244
302.047157,127,30.843321
312.573161,123,30.886396
323.467817,137,30.933528
259.741907,117,30.975477
316.684989,128,31.553732
303.917029,129,31.599792
313.476925,130,31.644718
309.082185,127,31.690787
314.165271,130,31.735984
328.38942,135,31.783561
318.712308,135,31.833258
306.93307,125,31.877896
303.573965,126,31.921759
321.506224,137,31.970591
289.679979,129,32.015554
334.428976,147,32.06726
358.557096,144,32.117867
330.317224,134,32.163769
326.372401,139,32.214736
314.586236,130,32.809355
331.444502,136,32.859238
313.221763,130,32.906616
317.763046,127,32.952235
366.88663,144,33.004857
315.216096,125,33.049775
326.110104,136,33.133832
323.612221,135,33.173578
326.248584,136,33.21452
326.318006,136,33.254564
324.315967,135,33.295375
293.581221,117,33.3498
344.394463,155,33.406285
293.691763,124,33.451265
284.847601,114,33.491392
348.022031,133,33.541271
310.159686,134,33.589481
321.882817,142,33.642072
299.091948,117,33.683548
308.254931,128,33.730011
319.590708,129,34.368463
300.078965,133,34.416889
204.869183,93,34.459778
352.975954,134,34.507393
317.220647,130,34.56605
331.722022,140,34.615982
315.981455,140,34.678452
380.439842,147,34.731444
334.774754,135,34.790039
297.502672,125,34.836127
310.395264,123,34.891917
371.955125,142,34.94347
331.266602,144,35.005106
340.120328,124,35.050586
354.02765,144,35.111857
331.508087,135,35.767664
335.774411,132,35.823826
340.954996,131,35.874018
337.046122,135,35.921959
388.437303,164,35.981989
323.838578,138,36.031281
382.218205,145,36.085287
359.529209,131,36.131681
315.663623,127,36.178242
351.798637,126,36.222679
291.427706,131,36.270843
290.580148,122,36.31442
391.301133,145,36.367146
372.301602,148,36.443353
371.158729,148,36.487984
371.464654,148,36.531076
369.357099,148,36.575558
371.512028,148,36.618771
324.825669,135,36.681536
349.759783,134,36.729612
371.654239,141,37.327989
306.557281,128,37.372928
334.490948,133,37.42364
325.067627,133,37.470887
360.408084,129,37.520828
339.672634,147,37.573491
290.620757,127,37.6227
411.606727,153,37.676809
319.480174,124,37.723956
323.553599,126,37.769386
376.948278,151,37.826712
333.655909,134,37.877246
380.446442,137,37.929721
305.618608,127,37.97511
274.14624,125,38.020842
298.727849,122,38.610749
313.939967,129,38.656313
336.569447,138,38.706123
331.587363,144,38.758013
317.500343,127,38.802751
344.779849,130,38.850598
324.90909,133,38.900996
384.548083,138,38.951741
405.547291,147,39.003538
314.985649,128,39.050243
358.616942,140,39.10013
318.168769,130,39.147571
360.560109,139,39.197075
349.913186,140,39.247636
408.411379,148,39.299681
319.45455,139,39.901658
306.574457,119,39.945127
349.488472,132,39.992399
395.605941,146,40.045425
331.586183,134,40.093224
609.789412,206,40.15835
608.599006,206,40.217565
608.293832,206,40.278453
609.023135,206,40.339076
608.305189,205,40.39782
340.875483,132,40.460323
498.724775,188,40.524777
390.029921,144,40.576454
394.540113,145,40.62674
374.7298,151,40.681128
302.138665,117,40.721647
319.925473,128,40.766663
512.006653,183,40.829992
328.630404,136,40.878975
358.485269,145,41.494851
348.491396,147,41.549388
569.999407,202,41.623261
570.017715,211,41.698821
313.096543,136,41.748903
422.478803,157,41.806071
310.40777,129,41.852285
266.304832,119,41.896094
361.204851,136,41.944787
464.307185,187,42.01219
301.297099,127,42.057193
251.247632,113,42.098481
355.763494,143,42.150571
369.838978,137,42.200188
267.868836,116,42.783192
547.940515,188,42.850767
346.689325,133,42.899042
541.177585,192,42.966864
412.080849,164,43.025985
320.813972,135,43.073968
372.832631,133,43.12166
264.67294,119,43.164439
555.546876,196,43.234568
380.030962,148,43.286576
586.495342,210,43.370807
585.610252,210,43.431982
585.506096,210,43.492139
588.438766,211,43.554809
587.702171,210,43.615774
397.394465,145,43.670926
555.34683,191,43.739374
319.654864,132,43.786458
317.807583,135,44.375604
385.287393,138,44.425787
404.19899,141,44.475761
576.361479,194,44.545403
392.061498,153,44.599833
415.549875,159,44.657394
414.893591,139,44.706487
345.828739,155,44.763727
307.375755,130,44.809886
386.520014,149,44.863857
373.63113,132,44.911173
793.236036,273,45.00859
638.08855,218,45.087334
181.362512,83,45.655299
548.54047,214,45.73078
241.824484,106,45.769817
385.216789,157,45.825886
575.527667,213,45.902903
364.502921,154,45.958639
394.187328,157,46.014424
530.534544,194,46.084292
589.241881,229,46.167169
377.827435,142,46.217371
363.566846,142,46.269248
586.727051,201,46.340429
509.883957,181,46.942075
452.786517,163,47.000247
885.858583,296,47.114069
879.336489,298,47.200361
879.552717,299,47.287226
889.161851,298,47.371784
877.898987,298,47.458289
561.253952,206,47.545966
448.586397,157,47.602527
584.639148,233,47.68694
772.785486,275,47.784997
608.261844,213,47.859847
455.258451,174,47.923013
646.143351,232,48.00633
406.876784,152,48.060872
491.08091,191,48.66525
623.682054,221,48.744753
359.030913,143,48.796453
343.084266,151,48.853507
622.266908,211,48.930442
729.705603,253,49.021406
803.038392,274,49.120747
621.28347,214,49.196469
657.268683,207,49.272001
338.405101,145,49.324826
447.731688,167,49.921899
412.913046,173,49.983443
425.093802,154,50.039728
289.948145,133,50.08696
345.960243,148,50.141262
811.884183,279,50.241343
543.060127,203,50.312721
808.744526,267,50.423135
809.210279,269,50.501494
805.917662,267,50.578977
807.507892,267,50.656295
808.802874,269,50.732958
454.236564,162,50.796575
570.514494,212,50.87319
613.085729,205,50.950446
525.510083,181,51.01438
795.845703,296,51.70767
532.67136,172,51.76785
427.408621,191,51.843816
520.477764,191,51.92228
