#{"t_start": 1726048934.3087857, "env_id": "CustomHopper-target-v0"}
r,l,t
207.149294,100,22.442219
204.897172,90,22.476401
194.82387,98,22.511716
247.128704,118,22.555646
221.919299,97,22.590883
195.510334,95,22.624982
227.415368,98,22.661488
195.202367,92,22.694722
192.515537,90,22.727502
234.64833,103,22.766148
234.234695,102,22.802974
216.971028,112,23.445798
146.507236,73,23.473391
195.943674,90,23.521217
195.156578,90,23.547855
190.918673,89,23.57566
191.934699,89,23.607194
192.01769,89,23.639278
228.96782,106,23.704548
69.935468,41,23.726094
217.208985,94,23.767826
125.295698,70,23.793952
206.845567,104,23.830862
210.47164,103,23.866897
205.265488,97,23.9032
229.91605,103,23.940352
180.828721,90,23.972825
213.014326,95,24.008201
224.836216,99,24.043904
299.884458,169,24.104348
256.965928,126,24.149129
198.32663,90,24.18065
225.143881,101,24.218651
237.843507,127,24.263388
221.104454,110,24.303555
66.118028,41,24.318629
206.637268,93,24.351363
277.370465,123,24.951592
221.825985,106,24.989437
224.21394,100,25.032505
235.474581,124,25.082614
62.59945,36,25.095622
239.012432,108,25.14688
204.351549,94,25.180973
306.508025,151,25.245623
211.00317,100,25.282763
206.080143,102,25.320808
198.320975,100,25.356327
295.361124,135,25.406061
201.118449,92,25.438743
209.072132,119,25.481479
187.443529,91,25.515632
202.750311,93,25.559842
196.10678,88,25.59165
138.368575,78,25.621289
180.905433,88,25.66342
294.661018,156,26.306958
244.843849,111,26.348897
41.360625,29,26.369366
127.111411,76,26.397049
206.180873,93,26.43192
295.166276,151,26.497017
249.730335,111,26.537969
226.81695,119,26.591416
269.927242,120,26.635428
225.583995,111,26.686094
254.592135,109,26.779663
253.684496,110,26.812028
253.716383,109,26.84578
257.220938,110,26.888717
253.743058,110,26.920876
302.978237,130,26.999886
202.954457,95,27.041981
294.648619,129,27.090396
211.155727,106,27.126701
238.81468,110,27.166524
408.911927,173,27.228219
182.571187,97,27.263378
245.640594,132,27.859915
246.977278,113,27.90186
278.916891,137,27.951434
237.482025,130,28.000966
225.201217,108,28.040364
268.77388,131,28.088735
414.449557,196,28.161839
331.16515,165,28.222372
215.246586,105,28.259428
267.691225,131,28.309746
219.734962,103,28.346332
233.910196,108,28.386292
235.780665,110,28.42768
139.598136,80,28.456328
200.110121,99,28.493255
313.980906,125,28.539627
277.063965,123,28.584723
224.075122,133,29.182917
254.232177,119,29.226129
273.622844,152,29.280151
187.263359,93,29.315043
372.31316,165,29.374976
211.877415,115,29.416983
306.229006,125,29.463698
406.108073,182,29.531199
237.60055,133,29.57926
261.219508,106,29.61859
336.63266,160,29.677254
335.356947,144,29.731486
261.695948,108,29.770412
423.692513,205,29.846564
316.095089,126,29.928631
312.771221,124,29.966456
313.691635,125,30.003978
313.67463,125,30.04229
316.648384,126,30.078246
230.989234,114,30.707199
411.839753,199,30.783827
257.715833,140,30.835752
291.046848,140,30.895675
241.967114,121,30.939552
102.889953,63,30.962857
295.018435,127,31.007278
351.86207,160,31.075631
263.548055,134,31.125248
342.416067,146,31.188548
265.517416,147,31.241853
245.183421,119,31.294177
306.366214,148,31.352536
158.186106,86,31.390327
373.760493,172,31.458786
139.109881,76,31.49038
337.431469,146,32.103326
244.365936,118,32.146027
316.03902,145,32.199178
376.676795,183,32.265148
395.219991,165,32.326016
291.627694,127,32.372769
381.147006,163,32.432503
628.212156,406,32.582076
154.554197,92,32.61459
442.680953,213,32.691193
235.686913,120,32.733674
407.602554,188,33.340571
477.993746,220,33.420548
490.961636,217,33.498534
325.929958,153,33.553346
363.205954,161,33.611784
167.363014,81,33.641188
419.554779,195,33.701816
438.942941,200,33.759259
453.57711,204,33.829292
412.893822,194,33.886729
439.473059,200,33.94425
303.847305,150,34.014804
144.626097,76,34.042332
366.673158,149,34.098813
427.618473,191,34.168437
267.746745,124,34.214527
784.860368,425,34.368454
438.932719,194,34.986819
381.161914,162,35.048656
634.021951,288,35.15452
307.822441,149,35.209059
481.072662,259,35.304916
165.921,100,35.342218
338.019596,168,35.404699
291.806246,136,35.455315
279.103932,128,35.502589
360.158814,173,35.5661
317.24715,169,35.626841
434.954377,201,35.699041
356.782104,173,36.332426
378.063482,189,36.400484
457.731126,232,36.48476
572.091872,251,36.575804
271.82075,122,36.619182
691.447584,401,36.76576
335.223253,146,36.818842
437.787756,210,36.970654
440.329587,210,37.033518
438.401138,210,37.094619
431.689022,211,37.157481
536.651966,250,37.22975
307.829954,138,37.293216
402.874425,169,37.894123
447.444414,227,37.977012
506.29164,222,38.057818
321.170244,137,38.107333
426.726689,179,38.172681
140.913616,84,38.203041
404.287285,195,38.274432
605.656133,289,38.379113
637.636068,333,38.499979
252.534684,124,38.544202
421.810637,244,38.63342
618.794702,260,39.262828
